date,unrate,claimrate,claimrate_1wdelay,labforce,initclaims_1wdelay,contclaims_1wdelay,initclaims,contclaims,totclaims,totclaims_1wdelay,unrate_1,unrate_2,unrate_3,unrate_4,unrate_5,unrate_6,unrate_7,unrate_8,unrate_9,unrate_10,unrate_11,unrate_12,claimrate_1,claimrate_2,claimrate_3,claimrate_4,claimrate_5,claimrate_6,claimrate_7,claimrate_8,claimrate_9,claimrate_10,claimrate_11,claimrate_12,claimrate_1wdelay_1,claimrate_1wdelay_2,claimrate_1wdelay_3,claimrate_1wdelay_4,claimrate_1wdelay_5,claimrate_1wdelay_6,claimrate_1wdelay_7,claimrate_1wdelay_8,claimrate_1wdelay_9,claimrate_1wdelay_10,claimrate_1wdelay_11,claimrate_1wdelay_12
01mar2015,5.4000001,1.6923726,1.6534307,156643,284000,2306000,290000,2361000,2651000,2590000,5.5,5.6999998,5.5999999,5.8000002,5.6999998,5.9000001,6.0999999,6.1999998,6.0999999,6.3000002,6.1999998,6.6999998,1.6582818,1.6848757,1.7029407,1.6903534,1.7476288,1.7632742,1.8076112,1.8213696,1.8685286,1.9186581,1.9150409,1.9841398,1.6850283,1.6605685,1.6703516,1.7210406,1.728403,1.7562288,1.7838943,1.8213696,1.861463,1.8993493,1.9829774,2.0021482
01apr2015,5.4000001,1.643227,1.6106689,157060,269000,2254000,295000,2279000,2574000,2523000,5.4000001,5.5,5.6999998,5.5999999,5.8000002,5.6999998,5.9000001,6.0999999,6.1999998,6.0999999,6.3000002,6.1999998,1.6923726,1.6582818,1.6848757,1.7029407,1.6903534,1.7476288,1.7632742,1.8076112,1.8213696,1.8685286,1.9186581,1.9150409,1.6534307,1.6850283,1.6605685,1.6703516,1.7210406,1.728403,1.7562288,1.7838943,1.8213696,1.861463,1.8993493,1.9829774
01may2015,5.5999999,1.6133962,1.6025723,157651,281000,2236000,276000,2258000,2534000,2517000,5.4000001,5.4000001,5.5,5.6999998,5.5999999,5.8000002,5.6999998,5.9000001,6.0999999,6.1999998,6.0999999,6.3000002,1.643227,1.6923726,1.6582818,1.6848757,1.7029407,1.6903534,1.7476288,1.7632742,1.8076112,1.8213696,1.8685286,1.9186581,1.6106689,1.6534307,1.6850283,1.6605685,1.6703516,1.7210406,1.728403,1.7562288,1.7838943,1.8213696,1.861463,1.8993493
01jun2015,5.3000002,1.6092508,1.6098851,157062,273000,2265000,269000,2268000,2537000,2538000,5.5999999,5.4000001,5.4000001,5.5,5.6999998,5.5999999,5.8000002,5.6999998,5.9000001,6.0999999,6.1999998,6.0999999,1.6133962,1.643227,1.6923726,1.6582818,1.6848757,1.7029407,1.6903534,1.7476288,1.7632742,1.8076112,1.8213696,1.8685286,1.6025723,1.6106689,1.6534307,1.6850283,1.6605685,1.6703516,1.7210406,1.728403,1.7562288,1.7838943,1.8213696,1.861463
01jul2015,5.1999998,1.6121023,1.6057353,156997,269000,2253000,265000,2267000,2532000,2522000,5.3000002,5.5999999,5.4000001,5.4000001,5.5,5.6999998,5.5999999,5.8000002,5.6999998,5.9000001,6.0999999,6.1999998,1.6092508,1.6133962,1.643227,1.6923726,1.6582818,1.6848757,1.7029407,1.6903534,1.7476288,1.7632742,1.8076112,1.8213696,1.6098851,1.6025723,1.6106689,1.6534307,1.6850283,1.6605685,1.6703516,1.7210406,1.728403,1.7562288,1.7838943,1.8213696
01aug2015,5.0999999,1.6146805,1.608948,157172,274000,2252000,279000,2256000,2535000,2526000,5.1999998,5.3000002,5.5999999,5.4000001,5.4000001,5.5,5.6999998,5.5999999,5.8000002,5.6999998,5.9000001,6.0999999,1.6121023,1.6092508,1.6133962,1.643227,1.6923726,1.6582818,1.6848757,1.7029407,1.6903534,1.7476288,1.7632742,1.8076112,1.6057353,1.6098851,1.6025723,1.6106689,1.6534307,1.6850283,1.6605685,1.6703516,1.7210406,1.728403,1.7562288,1.7838943
01sep2015,5,1.6027027,1.5925229,156733,269000,2234000,264000,2255000,2519000,2503000,5.0999999,5.1999998,5.3000002,5.5999999,5.4000001,5.4000001,5.5,5.6999998,5.5999999,5.8000002,5.6999998,5.9000001,1.6146805,1.6121023,1.6092508,1.6133962,1.643227,1.6923726,1.6582818,1.6848757,1.7029407,1.6903534,1.7476288,1.7632742,1.608948,1.6057353,1.6098851,1.6025723,1.6106689,1.6534307,1.6850283,1.6605685,1.6703516,1.7210406,1.728403,1.7562288
01oct2015,5,1.5682721,1.5835848,157167,264000,2218000,264000,2194000,2458000,2482000,5,5.0999999,5.1999998,5.3000002,5.5999999,5.4000001,5.4000001,5.5,5.6999998,5.5999999,5.8000002,5.6999998,1.6027027,1.6146805,1.6121023,1.6092508,1.6133962,1.643227,1.6923726,1.6582818,1.6848757,1.7029407,1.6903534,1.7476288,1.5925229,1.608948,1.6057353,1.6098851,1.6025723,1.6106689,1.6534307,1.6850283,1.6605685,1.6703516,1.7210406,1.728403
01nov2015,5.0999999,1.5633053,1.5537612,157463,261000,2181000,272000,2185000,2457000,2442000,5,5,5.0999999,5.1999998,5.3000002,5.5999999,5.4000001,5.4000001,5.5,5.6999998,5.5999999,5.8000002,1.5682721,1.6027027,1.6146805,1.6121023,1.6092508,1.6133962,1.643227,1.6923726,1.6582818,1.6848757,1.7029407,1.6903534,1.5835848,1.5925229,1.608948,1.6057353,1.6098851,1.6025723,1.6106689,1.6534307,1.6850283,1.6605685,1.6703516,1.7210406
01dec2015,5,1.5610017,1.5470301,158035,260000,2176000,268000,2190000,2458000,2436000,5.0999999,5,5,5.0999999,5.1999998,5.3000002,5.5999999,5.4000001,5.4000001,5.5,5.6999998,5.5999999,1.5633053,1.5682721,1.6027027,1.6146805,1.6121023,1.6092508,1.6133962,1.643227,1.6923726,1.6582818,1.6848757,1.7029407,1.5537612,1.5835848,1.5925229,1.608948,1.6057353,1.6098851,1.6025723,1.6106689,1.6534307,1.6850283,1.6605685,1.6703516
01jan2016,4.8000002,1.5888885,1.5616794,158280,269000,2199000,290000,2221000,2511000,2468000,5,5.0999999,5,5,5.0999999,5.1999998,5.3000002,5.5999999,5.4000001,5.4000001,5.5,5.6999998,1.5610017,1.5633053,1.5682721,1.6027027,1.6146805,1.6121023,1.6092508,1.6133962,1.643227,1.6923726,1.6582818,1.6848757,1.5470301,1.5537612,1.5835848,1.5925229,1.608948,1.6057353,1.6098851,1.6025723,1.6106689,1.6534307,1.6850283,1.6605685
01feb2016,4.9000001,1.559262,1.5624211,158640,270000,2203000,262000,2206000,2468000,2473000,4.8000002,5,5.0999999,5,5,5.0999999,5.1999998,5.3000002,5.5999999,5.4000001,5.4000001,5.5,1.5888885,1.5610017,1.5633053,1.5682721,1.6027027,1.6146805,1.6121023,1.6092508,1.6133962,1.643227,1.6923726,1.6582818,1.5616794,1.5470301,1.5537612,1.5835848,1.5925229,1.608948,1.6057353,1.6098851,1.6025723,1.6106689,1.6534307,1.6850283
01mar2016,5,1.5292486,1.51412,159179,264000,2138000,263000,2163000,2426000,2402000,4.9000001,4.8000002,5,5.0999999,5,5,5.0999999,5.1999998,5.3000002,5.5999999,5.4000001,5.4000001,1.559262,1.5888885,1.5610017,1.5633053,1.5682721,1.6027027,1.6146805,1.6121023,1.6092508,1.6133962,1.643227,1.6923726,1.5624211,1.5616794,1.5470301,1.5537612,1.5835848,1.5925229,1.608948,1.6057353,1.6098851,1.6025723,1.6106689,1.6534307
01apr2016,5.0999999,1.5027108,1.5052236,159141,259000,2137000,257000,2135000,2392000,2396000,5,4.9000001,4.8000002,5,5.0999999,5,5,5.0999999,5.1999998,5.3000002,5.5999999,5.4000001,1.5292486,1.559262,1.5888885,1.5610017,1.5633053,1.5682721,1.6027027,1.6146805,1.6121023,1.6092508,1.6133962,1.643227,1.51412,1.5624211,1.5616794,1.5470301,1.5537612,1.5835848,1.5925229,1.608948,1.6057353,1.6098851,1.6025723,1.6106689
01may2016,4.8000002,1.5432855,1.5414004,158784,267000,2186000,279000,2177000,2456000,2453000,5.0999999,5,4.9000001,4.8000002,5,5.0999999,5,5,5.0999999,5.1999998,5.3000002,5.5999999,1.5027108,1.5292486,1.559262,1.5888885,1.5610017,1.5633053,1.5682721,1.6027027,1.6146805,1.6121023,1.6092508,1.6133962,1.5052236,1.51412,1.5624211,1.5616794,1.5470301,1.5537612,1.5835848,1.5925229,1.608948,1.6057353,1.6098851,1.6025723
01jun2016,4.9000001,1.5247128,1.5121171,158967,262000,2139000,261000,2160000,2421000,2401000,4.8000002,5.0999999,5,4.9000001,4.8000002,5,5.0999999,5,5,5.0999999,5.1999998,5.3000002,1.5432855,1.5027108,1.5292486,1.559262,1.5888885,1.5610017,1.5633053,1.5682721,1.6027027,1.6146805,1.6121023,1.6092508,1.5414004,1.5052236,1.51412,1.5624211,1.5616794,1.5470301,1.5537612,1.5835848,1.5925229,1.608948,1.6057353,1.6098851
01jul2016,4.8000002,1.5097473,1.5084891,159194,264000,2134000,260000,2140000,2400000,2398000,4.9000001,4.8000002,5.0999999,5,4.9000001,4.8000002,5,5.0999999,5,5,5.0999999,5.1999998,1.5247128,1.5432855,1.5027108,1.5292486,1.559262,1.5888885,1.5610017,1.5633053,1.5682721,1.6027027,1.6146805,1.6121023,1.5121171,1.5414004,1.5052236,1.51412,1.5624211,1.5616794,1.5470301,1.5537612,1.5835848,1.5925229,1.608948,1.6057353
01aug2016,4.9000001,1.5082227,1.5151324,159562,264000,2148000,264000,2137000,2401000,2412000,4.8000002,4.9000001,4.8000002,5.0999999,5,4.9000001,4.8000002,5,5.0999999,5,5,5.0999999,1.5097473,1.5247128,1.5432855,1.5027108,1.5292486,1.559262,1.5888885,1.5610017,1.5633053,1.5682721,1.6027027,1.6146805,1.5084891,1.5121171,1.5414004,1.5052236,1.51412,1.5624211,1.5616794,1.5470301,1.5537612,1.5835848,1.5925229,1.608948
01sep2016,5,1.4715283,1.458994,159714,247000,2081000,250000,2098000,2348000,2328000,4.9000001,4.8000002,4.9000001,4.8000002,5.0999999,5,4.9000001,4.8000002,5,5.0999999,5,5,1.5082227,1.5097473,1.5247128,1.5432855,1.5027108,1.5292486,1.559262,1.5888885,1.5610017,1.5633053,1.5682721,1.6027027,1.5151324,1.5084891,1.5121171,1.5414004,1.5052236,1.51412,1.5624211,1.5616794,1.5470301,1.5537612,1.5835848,1.5925229
01oct2016,4.9000001,1.4601099,1.4538487,159605,256000,2066000,263000,2069000,2332000,2322000,5,4.9000001,4.8000002,4.9000001,4.8000002,5.0999999,5,4.9000001,4.8000002,5,5.0999999,5,1.4715283,1.5082227,1.5097473,1.5247128,1.5432855,1.5027108,1.5292486,1.559262,1.5888885,1.5610017,1.5633053,1.5682721,1.458994,1.5151324,1.5084891,1.5121171,1.5414004,1.5052236,1.51412,1.5624211,1.5616794,1.5470301,1.5537612,1.5835848
01nov2016,4.6999998,1.4266471,1.4385514,159506,246000,2050000,232000,2045000,2277000,2296000,4.9000001,5,4.9000001,4.8000002,4.9000001,4.8000002,5.0999999,5,4.9000001,4.8000002,5,5.0999999,1.4601099,1.4715283,1.5082227,1.5097473,1.5247128,1.5432855,1.5027108,1.5292486,1.559262,1.5888885,1.5610017,1.5633053,1.4538487,1.458994,1.5151324,1.5084891,1.5121171,1.5414004,1.5052236,1.51412,1.5624211,1.5616794,1.5470301,1.5537612
01dec2016,4.6999998,1.4657756,1.4632678,159678,257000,2077000,260000,2078000,2338000,2334000,4.6999998,4.9000001,5,4.9000001,4.8000002,4.9000001,4.8000002,5.0999999,5,4.9000001,4.8000002,5,1.4266471,1.4601099,1.4715283,1.5082227,1.5097473,1.5247128,1.5432855,1.5027108,1.5292486,1.559262,1.5888885,1.5610017,1.4385514,1.4538487,1.458994,1.5151324,1.5084891,1.5121171,1.5414004,1.5052236,1.51412,1.5624211,1.5616794,1.5470301
01jan2017,4.6999998,1.4429039,1.4303787,159616,254000,2030000,244000,2060000,2304000,2284000,4.6999998,4.6999998,4.9000001,5,4.9000001,4.8000002,4.9000001,4.8000002,5.0999999,5,4.9000001,4.8000002,1.4657756,1.4266471,1.4601099,1.4715283,1.5082227,1.5097473,1.5247128,1.5432855,1.5027108,1.5292486,1.559262,1.5888885,1.4632678,1.4385514,1.4538487,1.458994,1.5151324,1.5084891,1.5121171,1.5414004,1.5052236,1.51412,1.5624211,1.5616794
01feb2017,4.5999999,1.4140186,1.4227897,159789,231000,2040000,248000,2009000,2257000,2271000,4.6999998,4.6999998,4.6999998,4.9000001,5,4.9000001,4.8000002,4.9000001,4.8000002,5.0999999,5,4.9000001,1.4429039,1.4657756,1.4266471,1.4601099,1.4715283,1.5082227,1.5097473,1.5247128,1.5432855,1.5027108,1.5292486,1.559262,1.4303787,1.4632678,1.4385514,1.4538487,1.458994,1.5151324,1.5084891,1.5121171,1.5414004,1.5052236,1.51412,1.5624211
01mar2017,4.4000001,1.4068553,1.418746,160169,256000,2011000,255000,1993000,2248000,2267000,4.5999999,4.6999998,4.6999998,4.6999998,4.9000001,5,4.9000001,4.8000002,4.9000001,4.8000002,5.0999999,5,1.4140186,1.4429039,1.4657756,1.4266471,1.4601099,1.4715283,1.5082227,1.5097473,1.5247128,1.5432855,1.5027108,1.5292486,1.4227897,1.4303787,1.4632678,1.4385514,1.4538487,1.458994,1.5151324,1.5084891,1.5121171,1.5414004,1.5052236,1.51412
01apr2017,4.5,1.3829143,1.3960254,160470,252000,1984000,242000,1973000,2215000,2236000,4.4000001,4.5999999,4.6999998,4.6999998,4.6999998,4.9000001,5,4.9000001,4.8000002,4.9000001,4.8000002,5.0999999,1.4068553,1.4140186,1.4429039,1.4657756,1.4266471,1.4601099,1.4715283,1.5082227,1.5097473,1.5247128,1.5432855,1.5027108,1.418746,1.4227897,1.4303787,1.4632678,1.4385514,1.4538487,1.458994,1.5151324,1.5084891,1.5121171,1.5414004,1.5052236
01may2017,4.4000001,1.353524,1.3572631,160036,234000,1944000,237000,1935000,2172000,2178000,4.5,4.4000001,4.5999999,4.6999998,4.6999998,4.6999998,4.9000001,5,4.9000001,4.8000002,4.9000001,4.8000002,1.3829143,1.4068553,1.4140186,1.4429039,1.4657756,1.4266471,1.4601099,1.4715283,1.5082227,1.5097473,1.5247128,1.5432855,1.3960254,1.418746,1.4227897,1.4303787,1.4632678,1.4385514,1.4538487,1.458994,1.5151324,1.5084891,1.5121171,1.5414004
01jun2017,4.3000002,1.3740659,1.3765652,160217,237000,1966000,243000,1956000,2199000,2203000,4.4000001,4.5,4.4000001,4.5999999,4.6999998,4.6999998,4.6999998,4.9000001,5,4.9000001,4.8000002,4.9000001,1.353524,1.3829143,1.4068553,1.4140186,1.4429039,1.4657756,1.4266471,1.4601099,1.4715283,1.5082227,1.5097473,1.5247128,1.3572631,1.3960254,1.418746,1.4227897,1.4303787,1.4632678,1.4385514,1.4538487,1.458994,1.5151324,1.5084891,1.5121171
01jul2017,4.3000002,1.3762585,1.3768826,160437,245000,1961000,241000,1964000,2205000,2206000,4.3000002,4.4000001,4.5,4.4000001,4.5999999,4.6999998,4.6999998,4.6999998,4.9000001,5,4.9000001,4.8000002,1.3740659,1.353524,1.3829143,1.4068553,1.4140186,1.4429039,1.4657756,1.4266471,1.4601099,1.4715283,1.5082227,1.5097473,1.3765652,1.3572631,1.3960254,1.418746,1.4227897,1.4303787,1.4632678,1.4385514,1.4538487,1.458994,1.5151324,1.5084891
01aug2017,4.4000001,1.3637751,1.3643985,160670,240000,1949000,236000,1952000,2188000,2189000,4.3000002,4.3000002,4.4000001,4.5,4.4000001,4.5999999,4.6999998,4.6999998,4.6999998,4.9000001,5,4.9000001,1.3762585,1.3740659,1.353524,1.3829143,1.4068553,1.4140186,1.4429039,1.4657756,1.4266471,1.4601099,1.4715283,1.5082227,1.3768826,1.3765652,1.3572631,1.3960254,1.418746,1.4227897,1.4303787,1.4632678,1.4385514,1.4538487,1.458994,1.5151324
01sep2017,4.1999998,1.3692662,1.3655318,161107,262000,1932000,259000,1941000,2200000,2194000,4.4000001,4.3000002,4.3000002,4.4000001,4.5,4.4000001,4.5999999,4.6999998,4.6999998,4.6999998,4.9000001,5,1.3637751,1.3762585,1.3740659,1.353524,1.3829143,1.4068553,1.4140186,1.4429039,1.4657756,1.4266471,1.4601099,1.4715283,1.3643985,1.3768826,1.3765652,1.3572631,1.3960254,1.418746,1.4227897,1.4303787,1.4632678,1.4385514,1.4538487,1.458994
01oct2017,4.0999999,1.3363789,1.3357582,160252,235000,1917000,230000,1923000,2153000,2152000,4.1999998,4.4000001,4.3000002,4.3000002,4.4000001,4.5,4.4000001,4.5999999,4.6999998,4.6999998,4.6999998,4.9000001,1.3692662,1.3637751,1.3762585,1.3740659,1.353524,1.3829143,1.4068553,1.4140186,1.4429039,1.4657756,1.4266471,1.4601099,1.3655318,1.3643985,1.3768826,1.3765652,1.3572631,1.3960254,1.418746,1.4227897,1.4303787,1.4632678,1.4385514,1.4538487
01nov2017,4.1999998,1.3460051,1.3559893,160507,233000,1940000,235000,1922000,2157000,2173000,4.0999999,4.1999998,4.4000001,4.3000002,4.3000002,4.4000001,4.5,4.4000001,4.5999999,4.6999998,4.6999998,4.6999998,1.3363789,1.3692662,1.3637751,1.3762585,1.3740659,1.353524,1.3829143,1.4068553,1.4140186,1.4429039,1.4657756,1.4266471,1.3357582,1.3655318,1.3643985,1.3768826,1.3765652,1.3572631,1.3960254,1.418746,1.4227897,1.4303787,1.4632678,1.4385514
01dec2017,4.0999999,1.3500968,1.3401284,160543,243000,1908000,239000,1928000,2167000,2151000,4.1999998,4.0999999,4.1999998,4.4000001,4.3000002,4.3000002,4.4000001,4.5,4.4000001,4.5999999,4.6999998,4.6999998,1.3460051,1.3363789,1.3692662,1.3637751,1.3762585,1.3740659,1.353524,1.3829143,1.4068553,1.4140186,1.4429039,1.4657756,1.3559893,1.3357582,1.3655318,1.3643985,1.3768826,1.3765652,1.3572631,1.3960254,1.418746,1.4227897,1.4303787,1.4632678
01jan2018,4,1.3304846,1.3416966,160992,233000,1921000,228000,1908000,2136000,2154000,4.0999999,4.1999998,4.0999999,4.1999998,4.4000001,4.3000002,4.3000002,4.4000001,4.5,4.4000001,4.5999999,4.6999998,1.3500968,1.3460051,1.3363789,1.3692662,1.3637751,1.3762585,1.3740659,1.353524,1.3829143,1.4068553,1.4140186,1.4429039,1.3401284,1.3559893,1.3357582,1.3655318,1.3643985,1.3768826,1.3765652,1.3572631,1.3960254,1.418746,1.4227897,1.4303787
01feb2018,4.0999999,1.3037915,1.2851571,161764,215000,1854000,220000,1879000,2099000,2069000,4,4.0999999,4.1999998,4.0999999,4.1999998,4.4000001,4.3000002,4.3000002,4.4000001,4.5,4.4000001,4.5999999,1.3304846,1.3500968,1.3460051,1.3363789,1.3692662,1.3637751,1.3762585,1.3740659,1.353524,1.3829143,1.4068553,1.4140186,1.3416966,1.3401284,1.3559893,1.3357582,1.3655318,1.3643985,1.3768826,1.3765652,1.3572631,1.3960254,1.418746,1.4227897
01mar2018,4,1.2641873,1.2518237,161765,220000,1805000,224000,1821000,2045000,2025000,4.0999999,4,4.0999999,4.1999998,4.0999999,4.1999998,4.4000001,4.3000002,4.3000002,4.4000001,4.5,4.4000001,1.3037915,1.3304846,1.3500968,1.3460051,1.3363789,1.3692662,1.3637751,1.3762585,1.3740659,1.353524,1.3829143,1.4068553,1.2851571,1.3416966,1.3401284,1.3559893,1.3357582,1.3655318,1.3643985,1.3768826,1.3765652,1.3572631,1.3960254,1.418746
01apr2018,4,1.2672704,1.2221432,161914,208000,1769000,235000,1815000,2050000,1977000,4,4.0999999,4,4.0999999,4.1999998,4.0999999,4.1999998,4.4000001,4.3000002,4.3000002,4.4000001,4.5,1.2641873,1.3037915,1.3304846,1.3500968,1.3460051,1.3363789,1.3692662,1.3637751,1.3762585,1.3740659,1.353524,1.3829143,1.2518237,1.2851571,1.3416966,1.3401284,1.3559893,1.3357582,1.3655318,1.3643985,1.3768826,1.3765652,1.3572631,1.3960254
01may2018,3.8,1.2142248,1.2160777,161897,230000,1739000,224000,1742000,1966000,1969000,4,4,4.0999999,4,4.0999999,4.1999998,4.0999999,4.1999998,4.4000001,4.3000002,4.3000002,4.4000001,1.2672704,1.2641873,1.3037915,1.3304846,1.3500968,1.3460051,1.3363789,1.3692662,1.3637751,1.3762585,1.3740659,1.353524,1.2221432,1.2518237,1.2851571,1.3416966,1.3401284,1.3559893,1.3357582,1.3655318,1.3643985,1.3768826,1.3765652,1.3572631
01jun2018,4,1.195822,1.2106463,162200,220000,1740000,220000,1716000,1936000,1960000,3.8,4,4,4.0999999,4,4.0999999,4.1999998,4.0999999,4.1999998,4.4000001,4.3000002,4.3000002,1.2142248,1.2672704,1.2641873,1.3037915,1.3304846,1.3500968,1.3460051,1.3363789,1.3692662,1.3637751,1.3762585,1.3740659,1.2160777,1.2221432,1.2518237,1.2851571,1.3416966,1.3401284,1.3559893,1.3357582,1.3655318,1.3643985,1.3768826,1.3765652
01jul2018,3.8,1.2077682,1.1997534,162316,220000,1726000,212000,1747000,1959000,1946000,4,3.8,4,4,4.0999999,4,4.0999999,4.1999998,4.0999999,4.1999998,4.4000001,4.3000002,1.195822,1.2142248,1.2672704,1.2641873,1.3037915,1.3304846,1.3500968,1.3460051,1.3363789,1.3692662,1.3637751,1.3762585,1.2106463,1.2160777,1.2221432,1.2518237,1.2851571,1.3416966,1.3401284,1.3559893,1.3357582,1.3655318,1.3643985,1.3768826
01aug2018,3.8,1.1878065,1.1896547,161735,214000,1717000,215000,1713000,1928000,1931000,3.8,4,3.8,4,4,4.0999999,4,4.0999999,4.1999998,4.0999999,4.1999998,4.4000001,1.2077682,1.195822,1.2142248,1.2672704,1.2641873,1.3037915,1.3304846,1.3500968,1.3460051,1.3363789,1.3692662,1.3637751,1.1997534,1.2106463,1.2160777,1.2221432,1.2518237,1.2851571,1.3416966,1.3401284,1.3559893,1.3357582,1.3655318,1.3643985
01sep2018,3.7,1.1759977,1.1667234,161985,212000,1675000,212000,1690000,1902000,1887000,3.8,3.8,4,3.8,4,4,4.0999999,4,4.0999999,4.1999998,4.0999999,4.1999998,1.1878065,1.2077682,1.195822,1.2142248,1.2672704,1.2641873,1.3037915,1.3304846,1.3500968,1.3460051,1.3363789,1.3692662,1.1896547,1.1997534,1.2106463,1.2160777,1.2221432,1.2518237,1.2851571,1.3416966,1.3401284,1.3559893,1.3357582,1.3655318
01oct2018,3.8,1.1531932,1.158132,162471,219000,1657000,212000,1656000,1868000,1876000,3.7,3.8,3.8,4,3.8,4,4,4.0999999,4,4.0999999,4.1999998,4.0999999,1.1759977,1.1878065,1.2077682,1.195822,1.2142248,1.2672704,1.2641873,1.3037915,1.3304846,1.3500968,1.3460051,1.3363789,1.1667234,1.1896547,1.1997534,1.2106463,1.2160777,1.2221432,1.2518237,1.2851571,1.3416966,1.3401284,1.3559893,1.3357582
01nov2018,3.8,1.1977522,1.1657465,162713,230000,1664000,220000,1726000,1946000,1894000,3.8,3.7,3.8,3.8,4,3.8,4,4,4.0999999,4,4.0999999,4.1999998,1.1531932,1.1759977,1.1878065,1.2077682,1.195822,1.2142248,1.2672704,1.2641873,1.3037915,1.3304846,1.3500968,1.3460051,1.158132,1.1667234,1.1896547,1.1997534,1.2106463,1.2160777,1.2221432,1.2518237,1.2851571,1.3416966,1.3401284,1.3559893
01dec2018,3.9000001,1.1744605,1.1941271,163124,220000,1723000,214000,1697000,1911000,1943000,3.8,3.8,3.7,3.8,3.8,4,3.8,4,4,4.0999999,4,4.0999999,1.1977522,1.1531932,1.1759977,1.1878065,1.2077682,1.195822,1.2142248,1.2672704,1.2641873,1.3037915,1.3304846,1.3500968,1.1657465,1.158132,1.1667234,1.1896547,1.1997534,1.2106463,1.2160777,1.2221432,1.2518237,1.2851571,1.3416966,1.3401284
01jan2019,4,1.1794708,1.1960226,163067,211000,1740000,215000,1709000,1924000,1951000,3.9000001,3.8,3.8,3.7,3.8,3.8,4,3.8,4,4,4.0999999,4,1.1744605,1.1977522,1.1531932,1.1759977,1.1878065,1.2077682,1.195822,1.2142248,1.2672704,1.2641873,1.3037915,1.3304846,1.1941271,1.1657465,1.158132,1.1667234,1.1896547,1.1997534,1.2106463,1.2160777,1.2221432,1.2518237,1.2851571,1.3416966
01feb2019,3.8,1.2117718,1.2080923,163032,223000,1747000,218000,1758000,1976000,1970000,4,3.9000001,3.8,3.8,3.7,3.8,3.8,4,3.8,4,4,4.0999999,1.1794708,1.1744605,1.1977522,1.1531932,1.1759977,1.1878065,1.2077682,1.195822,1.2142248,1.2672704,1.2641873,1.3037915,1.1960226,1.1941271,1.1657465,1.158132,1.1667234,1.1896547,1.1997534,1.2106463,1.2160777,1.2221432,1.2518237,1.2851571
01mar2019,3.8,1.1881104,1.1807498,163010,215000,1710000,218000,1719000,1937000,1925000,3.8,4,3.9000001,3.8,3.8,3.7,3.8,3.8,4,3.8,4,4,1.2117718,1.1794708,1.1744605,1.1977522,1.1531932,1.1759977,1.1878065,1.2077682,1.195822,1.2142248,1.2672704,1.2641873,1.2080923,1.1960226,1.1941271,1.1657465,1.158132,1.1667234,1.1896547,1.1997534,1.2106463,1.2160777,1.2221432,1.2518237
01apr2019,3.7,1.1361266,1.1625054,162737,224000,1671000,203000,1649000,1852000,1895000,3.8,3.8,4,3.9000001,3.8,3.8,3.7,3.8,3.8,4,3.8,4,1.1881104,1.2117718,1.1794708,1.1744605,1.1977522,1.1531932,1.1759977,1.1878065,1.2077682,1.195822,1.2142248,1.2672704,1.1807498,1.2080923,1.1960226,1.1941271,1.1657465,1.158132,1.1667234,1.1896547,1.1997534,1.2106463,1.2160777,1.2221432
01may2019,3.7,1.1546237,1.1706004,162848,218000,1687000,213000,1666000,1879000,1905000,3.7,3.8,3.8,4,3.9000001,3.8,3.8,3.7,3.8,3.8,4,3.8,1.1361266,1.1881104,1.2117718,1.1794708,1.1744605,1.1977522,1.1531932,1.1759977,1.1878065,1.2077682,1.195822,1.2142248,1.1625054,1.1807498,1.2080923,1.1960226,1.1941271,1.1657465,1.158132,1.1667234,1.1896547,1.1997534,1.2106463,1.2160777
01jun2019,3.5999999,1.1716447,1.174715,163046,224000,1689000,219000,1689000,1908000,1913000,3.7,3.7,3.8,3.8,4,3.9000001,3.8,3.8,3.7,3.8,3.8,4,1.1546237,1.1361266,1.1881104,1.2117718,1.1794708,1.1744605,1.1977522,1.1531932,1.1759977,1.1878065,1.2077682,1.195822,1.1706004,1.1625054,1.1807498,1.2080923,1.1960226,1.1941271,1.1657465,1.158132,1.1667234,1.1896547,1.1997534,1.2106463
01jul2019,3.5999999,1.1628621,1.1665419,163586,210000,1692000,217000,1679000,1896000,1902000,3.5999999,3.7,3.7,3.8,3.8,4,3.9000001,3.8,3.8,3.7,3.8,3.8,1.1716447,1.1546237,1.1361266,1.1881104,1.2117718,1.1794708,1.1744605,1.1977522,1.1531932,1.1759977,1.1878065,1.2077682,1.174715,1.1706004,1.1625054,1.1807498,1.2080923,1.1960226,1.1941271,1.1657465,1.158132,1.1667234,1.1896547,1.1997534
